,step,n_samples,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
181,1,1000,0.02,2,0.2,4,1.285395631498889,0.17958785948230083,-0.0006767568369627461,0.0,-0.0007200921245849313,-0.0014134630112536066
182,2,1000,0.02,2,0.2,4,1.2850609191846916,0.17463209617762718,-0.000720067310718887,0.0,-0.0007229579532015512,-0.0014121014498950685
183,3,1000,0.02,2,0.2,4,1.285546926661865,0.17822133313076263,-0.0007200673107188863,0.0,-0.0007114196074005502,-0.0014380975368464175
184,4,1000,0.02,2,0.2,4,1.2852609838553106,0.1731986606738562,-0.0007200755817314178,0.0,-0.0007200755817314161,-0.001445614230487957
185,5,1000,0.02,2,0.2,4,1.2850687306583064,0.1773980074874457,-0.000720067310718887,0.0,-0.000696967222280592,-0.001449318898959241
186,6,1000,0.02,2,0.2,4,1.2851871879982997,0.17506055817065916,-0.0006969672222805927,0.0,-0.0007229705486230141,-0.0014419917376358902
187,7,1000,0.02,2,0.2,4,1.2851886399586423,0.1735801382411592,-0.0007200755817314178,0.0,-0.0007200921245849328,-0.001421847058948254
188,8,1000,0.02,2,0.2,4,1.284802635766892,0.1785634684253963,-0.0007200921245849328,0.0,-0.0006970108149747387,-0.0014332668785381692
189,9,1000,0.02,2,0.2,4,1.2853553777338056,0.17177421310052177,-0.0007200755817314161,0.0,-0.0006507978228662628,-0.001431989495659672
190,0,1000,0.01,2,0.2,4,1.2853338257704567,0.16468011747297678,-0.0007200673107188863,1.0,-0.0007229579532015512,-0.0014480080782410664
191,1,1000,0.01,2,0.2,4,1.285275606019044,0.16476878831207842,-0.0007229537548693245,1.0,-0.0007229705486230141,-0.001446186925043028
192,2,1000,0.01,2,0.2,4,1.2849223478543168,0.16249991380165932,-0.0007200755817314161,1.0,-0.000720067310718887,-0.0014464250957096963
193,3,1000,0.01,2,0.2,4,1.2852177550858443,0.16522999168825034,-0.0007200673107188863,1.0,-0.000711407766553299,-0.0014412141600341107
194,4,1000,0.01,2,0.2,4,1.2852454980322052,0.1601032486766633,-0.000711407766553299,1.0,-0.0007229537548693245,-0.0014341857232704296
195,5,1000,0.01,2,0.2,4,1.285297428039661,0.1674994305370445,-0.0007114077665532986,1.0,-0.0007229705486230141,-0.001441382911551441
196,6,1000,0.01,2,0.2,4,1.2852539947485941,0.16050262033540488,-0.0007114038197278538,1.0,-0.000720067310718887,-0.0014516366247416571
197,7,1000,0.01,2,0.2,4,1.2853069546274896,0.16071905826389302,-0.0007229537548693245,1.0,-0.0007114038197278538,-0.0014255699977463925
198,8,1000,0.01,2,0.2,4,1.285182964191109,0.16544820899345627,-0.000720067310718887,1.0,-0.0007200673107188863,-0.0014418127980384892
199,9,1000,0.01,2,0.2,4,1.2850987694827338,0.16433960214077398,-0.0007114196074005497,1.0,-0.0007114077665532986,-0.0014187576520231517
200,0,800,0.02,2,0.2,4,1.2850064901375595,0.17403489477040435,-0.0008997013000655249,0.0,-0.0009042285302143173,-0.0017890982147949932
201,1,800,0.02,2,0.2,4,1.2846052668559431,0.030288712585264114,-0.0008996851720293273,0.0,-0.0009042038766862133,-0.0018049277754725954
202,2,800,0.02,2,0.2,4,1.2849718826240604,0.17896123217450674,-0.0009042285302143185,0.0,-0.0008997013000655244,-0.002151142136625624
203,3,800,0.02,2,0.2,4,1.284538219747159,0.17642986071274352,-0.0008861455900787695,0.0,-0.0008996851720293259,-0.0017944481690098913
204,4,800,0.02,2,0.2,4,1.2845499801156604,0.17211452352547038,-0.0008997013000655244,0.0,-0.0009042038766862133,-0.0017882988844885267
205,5,800,0.02,2,0.2,4,1.285271813447797,0.1792093898090386,-0.000886153193303568,0.0,-0.00086358450089859,-0.0017958049624928372
206,6,800,0.02,2,0.2,4,1.2851087759290474,0.03933677984265674,-0.0009041956592816967,0.0,-0.000886153193303568,-0.0021508598339913345
207,7,800,0.02,2,0.2,4,1.2845632507436653,0.1718151657720286,-0.0008861531933035691,0.0,-0.0009042038766862121,-0.0017603069886785827
208,8,800,0.02,2,0.2,4,1.2848633192238048,0.17603800600862796,-0.0008997335586702285,0.0,-0.00086358450089859,-0.0018185552417185954
209,9,800,0.02,2,0.2,4,1.2844428904290734,0.18160791317361244,-0.0008996851720293273,0.0,-0.0008861531933035691,-0.0018155053081835406
210,0,800,0.02,2,0.2,4,1.2850064901375595,0.17403489477040435,-0.0008997013000655249,0.0,-0.0009042285302143173,-0.0017890982147949932
211,1,800,0.02,2,0.2,4,1.2846052668559431,0.030288712585264114,-0.0008996851720293273,0.0,-0.0009042038766862133,-0.0018049277754725954
212,2,800,0.02,2,0.2,4,1.2849718826240604,0.17896123217450674,-0.0009042285302143185,0.0,-0.0008997013000655244,-0.002151142136625624
213,3,800,0.02,2,0.2,4,1.284538219747159,0.17642986071274352,-0.0008861455900787695,0.0,-0.0008996851720293259,-0.0017944481690098913
214,4,800,0.02,2,0.2,4,1.2845499801156604,0.17211452352547038,-0.0008997013000655244,0.0,-0.0009042038766862133,-0.0017882988844885267
215,5,800,0.02,2,0.2,4,1.285271813447797,0.1792093898090386,-0.000886153193303568,0.0,-0.00086358450089859,-0.0017958049624928372
216,6,800,0.02,2,0.2,4,1.2851087759290474,0.03933677984265674,-0.0009041956592816967,0.0,-0.000886153193303568,-0.0021508598339913345
217,7,800,0.02,2,0.2,4,1.2845632507436653,0.1718151657720286,-0.0008861531933035691,0.0,-0.0009042038766862121,-0.0017603069886785827
218,8,800,0.02,2,0.2,4,1.2848633192238048,0.17603800600862796,-0.0008997335586702285,0.0,-0.00086358450089859,-0.0018185552417185954
219,9,800,0.02,2,0.2,4,1.2844428904290734,0.18160791317361244,-0.0008996851720293273,0.0,-0.0008861531933035691,-0.0018155053081835406
220,0,800,0.02,2,0.2,4,1.2850064901375595,0.17403489477040435,-0.0008997013000655249,0.0,-0.0009042285302143173,-0.0017890982147949932
221,1,800,0.02,2,0.2,4,1.2846052668559431,0.030288712585264114,-0.0008996851720293273,0.0,-0.0009042038766862133,-0.0018049277754725954
222,2,800,0.02,2,0.2,4,1.2849718826240604,0.17896123217450674,-0.0009042285302143185,0.0,-0.0008997013000655244,-0.002151142136625624
223,3,800,0.02,2,0.2,4,1.284538219747159,0.17642986071274352,-0.0008861455900787695,0.0,-0.0008996851720293259,-0.0017944481690098913
224,4,800,0.02,2,0.2,4,1.2845499801156604,0.17211452352547038,-0.0008997013000655244,0.0,-0.0009042038766862133,-0.0017882988844885267
225,5,800,0.02,2,0.2,4,1.285271813447797,0.1792093898090386,-0.000886153193303568,0.0,-0.00086358450089859,-0.0017958049624928372
226,6,800,0.02,2,0.2,4,1.2851087759290474,0.03933677984265674,-0.0009041956592816967,0.0,-0.000886153193303568,-0.0021508598339913345
227,7,800,0.02,2,0.2,4,1.2845632507436653,0.1718151657720286,-0.0008861531933035691,0.0,-0.0009042038766862121,-0.0017603069886785827
228,8,800,0.02,2,0.2,4,1.2848633192238048,0.17603800600862796,-0.0008997335586702285,0.0,-0.00086358450089859,-0.0018185552417185954
229,9,800,0.02,2,0.2,4,1.2844428904290734,0.18160791317361244,-0.0008996851720293273,0.0,-0.0008861531933035691,-0.0018155053081835406
230,0,800,0.02,2,0.2,4,1.2850064901375595,0.17403489477040435,-0.0008997013000655249,0.0,-0.0009042285302143173,-0.0017890982147949932
231,1,800,0.02,2,0.2,4,1.2846052668559431,0.030288712585264114,-0.0008996851720293273,0.0,-0.0009042038766862133,-0.0018049277754725954
232,2,800,0.02,2,0.2,4,1.2849718826240604,0.17896123217450674,-0.0009042285302143185,0.0,-0.0008997013000655249,-0.002151142136625624
233,3,800,0.02,2,0.2,4,1.284538219747159,0.17642986071274352,-0.0008861455900787695,0.0,-0.0008996851720293259,-0.0017944481690098913
234,4,800,0.02,2,0.2,4,1.2845499801156604,0.17211452352547038,-0.0008997013000655244,0.0,-0.0009042038766862133,-0.0017882988844885267
235,5,800,0.02,2,0.2,4,1.285271813447797,0.1792093898090386,-0.000886153193303568,0.0,-0.00086358450089859,-0.0017958049624928372
236,6,800,0.02,2,0.2,4,1.2851087759290474,0.03933677984265674,-0.0009041956592816967,0.0,-0.0008861531933035691,-0.0021508598339913345
237,7,800,0.02,2,0.2,4,1.2845632507436653,0.1718151657720286,-0.0008861531933035691,0.0,-0.0009042038766862121,-0.0017603069886785827
238,8,800,0.02,2,0.2,4,1.2848633192238048,0.17603800600862796,-0.0008997335586702285,0.0,-0.00086358450089859,-0.0018185552417185954
239,9,800,0.02,2,0.2,4,1.2844428904290734,0.18160791317361244,-0.0008996851720293273,0.0,-0.0008861531933035691,-0.0018155053081835406
240,0,500,0.06,2,0.2,4,1.2833682141645617,-5.4431466168518454e-05,-0.0014491355503058905,0.0038888874237598056,-0.0014030213148815889,-0.002912719906974507
241,1,500,0.06,2,0.2,4,1.284318187844456,0.015282733291733384,-0.0014375854508194058,-1.0239035470268326e-15,-0.0012642128497128782,-0.0028192465276317634
242,2,500,0.06,2,0.2,4,1.2842208706174234,0.004970223628173177,-0.001437585450819404,-1.0239035470268326e-15,-0.0014377826985079469,-0.00283917345548408
243,3,500,0.06,2,0.2,4,1.2839807719892338,-0.002278583440982213,-0.0014376511913176378,0.007926320497659676,-0.001402931762126073,-0.0022115674395296273
244,4,500,0.06,2,0.2,4,1.2853609100776922,-0.002251628377452511,-0.001437585450819404,-1.0239035470268326e-15,-0.0007087881424765626,-0.002795974737569368
245,5,500,0.06,2,0.2,4,1.2847223233419054,-0.0014048156682564378,-0.0014375854508194058,0.0,-0.0014376511913176378,-0.002153953125099053
246,6,500,0.06,2,0.2,4,1.2854699719350169,-0.0014029317621260672,-0.001345114685875794,0.0,-0.001437980024819716,-0.0021228009669081375
247,7,500,0.06,2,0.2,4,1.284398760022858,-0.0006307959694278459,-0.0014376511913176378,-0.002620969977892566,-0.001437585450819404,-0.0021259977275865653
248,8,500,0.06,2,0.2,4,1.2843813688130752,0.02639044202583109,-0.0014491694259257185,0.0,-0.001438967837578256,-0.002578491418236894
249,9,500,0.06,2,0.2,4,1.2839236284116327,0.010777306036206786,-0.001345114685875794,0.0,-0.0014491355503058905,-0.0028459519401209284
250,0,1100,0.03,2,0.2,4,1.2852331630775131,0.018497558166323383,-0.0006547122370950872,0.0,-0.0006547308910817473,-0.0012956149876233644
251,1,1100,0.03,2,0.2,4,1.2856303373916096,0.19233147774645848,-0.0006356225513905015,0.0,-0.0006547308910817473,-0.0009599506625799759
252,2,1100,0.03,2,0.2,4,1.2854063973793322,0.011122157248862527,-0.0006356225513905015,0.0,-0.0006475648001182133,-0.0012787494586951943
253,3,1100,0.03,2,0.2,4,1.2857268551251861,0.013725043430101414,-0.0006547122370950872,0.0,-0.0006475797015607879,-0.0012838800437956308
254,4,1100,0.03,2,0.2,4,1.2855821211891816,0.009949675473379981,-0.0006475528796678551,0.0,-0.0006547744230761493,-0.0013017717743085391
255,5,1100,0.03,2,0.2,4,1.285236681918013,0.18717449685587803,-0.0006189207868997963,0.0,-0.0006547184549187451,-0.001297010347368847
256,6,1100,0.03,2,0.2,4,1.2855212150437465,0.02210798409664593,-0.0006476273927575193,0.0,-0.0006475528796678551,-0.0013173121206035993
257,7,1100,0.03,2,0.2,4,1.285488407271093,0.02128828265033365,-0.000618920786899796,0.0,-0.0006571007998470705,-0.001313523001941965
258,8,1100,0.03,2,0.2,4,1.2858288148824215,0.004604744144939867,-0.0006547308910817464,0.0,-0.0006571007998470709,-0.0012832746100564405
259,9,1100,0.03,2,0.2,4,1.2854557558216801,0.008534532229753157,-0.0006571102555747874,0.0,-0.0006475528796678551,-0.0013069255219861754
260,0,900,0.01,2,0.2,4,1.2847905240551574,0.16494009943849117,-0.0007999284626205776,1.0,-0.0007999171251399386,-0.00192969588193226
261,1,900,0.01,2,0.2,4,1.2851058104127684,0.163361261493977,-0.0007892419726387674,1.0,-0.0008034865475621957,-0.0015819432245604028
262,2,900,0.01,2,0.2,4,1.2848410965739794,0.1657786181863799,-0.000799917125139941,1.0,-0.000799917125139941,-0.0016012883436304151
263,3,900,0.01,2,0.2,4,1.2850381147149723,0.16003412460502944,-0.0008034807830668474,1.0,-0.0007892258286574829,-0.001570003963039572
264,4,900,0.01,2,0.2,4,1.2850017238609996,0.15863446975601045,-0.0007999284626205801,1.0,-0.0008034807830668474,-0.0016033395674187626
265,5,900,0.01,2,0.2,4,1.284948618510763,0.16364123009927692,-0.000799917125139941,1.0,-0.0008035038417797384,-0.0015706437588945505
266,6,900,0.01,2,0.2,4,1.2848942406009858,0.16062279992367123,-0.0008034807830668474,1.0,-0.0008034865475621978,-0.0016116480503652842
267,7,900,0.01,2,0.2,4,1.2849669924255736,0.15864267822207034,-0.000799917125139941,1.0,-0.0007892258286574829,-0.0015895529624410068
268,8,900,0.01,2,0.2,4,1.2853364969410723,0.16072373164593481,-0.0007999171251399386,1.0,-0.0007999284626205776,-0.0019350868632495293
269,9,900,0.01,2,0.2,4,1.284834160674318,0.16119292527434556,-0.000771396121550093,1.0,-0.0007999284626205776,-0.0016003588549603728
270,0,700,0.09,2,0.2,4,1.2881999875806471,-0.0009433920357051974,-0.0008866491337195744,-0.002391046946536776,-0.0009811451257148362,-0.0017268149606217338
271,1,700,0.09,2,0.2,4,1.286935447473641,-0.0028433675567675117,-0.0010280305497544092,-0.001894710720214823,-0.0009394616151137434,-0.002007580739290121
272,2,700,0.09,2,0.2,4,1.286753547332308,-0.0016580418564074069,-0.0008864427466334132,0.0027961132668840346,-0.001034564990314785,-0.0018736873371871584
273,3,700,0.09,2,0.2,4,1.2859653507261615,0.005138184614899863,-0.001033827029047958,0.01130249417657831,-0.0010279102922238742,-0.0019475144430881768
274,4,700,0.09,2,0.2,4,1.287164444108149,-0.0021066357328604138,-0.000980747825288037,0.005716799586851268,-0.0010102441538781112,-0.0019971271725964536
275,5,700,0.09,2,0.2,4,1.2877839109998857,-0.001818682862530205,-0.0010337778865798437,-0.0010807760558134698,-0.0010104802344431123,-0.001807159364314427
276,6,700,0.09,2,0.2,4,1.28879006423872,-0.0006388519683252851,-0.001027958390322743,-0.0018651588319572893,-0.0010103003495017142,-0.001959344274072868
277,7,700,0.09,2,0.2,4,1.2862063235097567,-0.0005360872654712392,-0.0009807478252880373,-0.002167087778472007,-0.0009808471123995796,-0.0019408142460632183
278,8,700,0.09,2,0.2,4,1.2878366757380952,-0.0012877038737595192,-0.0010338270290479571,-0.0018651588319572893,-0.001033888466782495,-0.001519757998834502
279,9,700,0.09,2,0.2,4,1.2863324706125863,-0.002576911571652971,-0.000980727970904583,-0.00032228575005880587,-0.0010102104407143499,-0.001555329068494711
280,0,900,0.14,2,0.2,4,1.2912348370302773,-0.0008779810237765556,-0.0007464558015405003,0.008272902896099941,-0.0007464769576840566,-0.001125616094550684
281,1,900,0.14,2,0.2,4,1.291188535658652,0.002630921110349476,-0.0007465446661250821,0.01304801906483412,-0.0007999511389899007,-0.0008694318744061486
282,2,900,0.14,2,0.2,4,1.2907628150403145,-0.0006298604161162295,-0.0007145955317334712,0.014835279872121661,-0.0007896566556447453,-0.0013243708339887948
283,3,900,0.14,2,0.2,4,1.2912569520106445,0.004419251631405091,-0.0008035038417797399,0.0023844990067324852,-0.000746476957684057,-0.001180676485699526
284,4,900,0.14,2,0.2,4,1.2918321048598684,-0.0011120390065163506,-0.0006751366965125065,0.022798783149675955,-0.0007894842448136732,-0.0009127202720060771
285,5,900,0.14,2,0.2,4,1.2926179372143496,0.0034973065390990813,-0.0007465912234389056,0.0006911342269816468,-0.0008001553106092929,-0.0012172692618907283
286,6,900,0.14,2,0.2,4,1.2930192144190642,-0.004274812474565171,-0.000789306557932353,0.01284175266901326,-0.0006288174483030381,-0.0010169166489540813
287,7,900,0.14,2,0.2,4,1.2920308601676784,-0.0006287982705260381,-0.0006287982705260381,0.018367029362311237,0.00011004733950420976,-0.0005515948644455077
288,8,900,0.14,2,0.2,4,1.2916303828836928,-0.0007723441256263782,-0.0006751552046669397,0.007058989568685436,-0.0006753216793620057,-0.0012325394002257269
289,9,900,0.14,2,0.2,4,1.2905019033733074,0.0002759694853356757,-0.0007714059254331851,0.0023844990067324852,-0.0007893065579323516,-0.0015783873393380684
290,0,600,0.03,2,0.2,4,1.2845664795168121,0.03039696756212625,-0.0012067343799165777,0.0,-0.0011345867030452712,-0.0018610802236663615
291,1,600,0.03,2,0.2,4,1.2849811831044324,0.015759000391969924,-0.001206714831989974,0.0,-0.0011746864456540957,-0.0024186751586967752
292,2,600,0.03,2,0.2,4,1.2852766718539912,0.03411972431812428,-0.0011746336232704537,0.0,-0.0012067343799165768,-0.0023555316033491633
293,3,600,0.03,2,0.2,4,1.2842989695538165,0.028029694363055344,-0.001206714831989974,0.0,-0.001199267202452529,-0.002317664228995509
294,4,600,0.03,2,0.2,4,1.284410084443561,0.044156327033332936,-0.0011986949384250568,0.0,-0.0011344956246759465,-0.002391786253748196
295,5,600,0.03,2,0.2,4,1.2839639091506767,0.014110004889810701,-0.0011746864456540957,0.0,-0.0012067343799165768,-0.0023734351988737544
296,6,600,0.03,2,0.2,4,1.2849526637446993,0.026210212742421163,-0.0011344956246759485,0.0,-0.0011986949384250546,-0.002390306809456094
297,7,600,0.03,2,0.2,4,1.2844470099362277,0.02868036354939691,-0.0011986949384250568,0.0,-0.0011986949384250568,-0.0022772358365531088
298,8,600,0.03,2,0.2,4,1.2838239800980966,0.009214503255011925,-0.001174616017276061,0.0,-0.0010783638380712592,-0.0024030937562543324
299,9,600,0.03,2,0.2,4,1.28460500710976,0.02253306753230142,-0.0011746336232704537,0.0,-0.001198733064660825,-0.002376184062790989
300,0,700,0.05,2,0.2,4,1.2849633943487924,0.017180459706644714,-0.001027958390322744,0.0,-0.0010103003495017168,-0.001904338140489661
301,1,700,0.05,2,0.2,4,1.2849820994938979,-0.0017362550236872162,-0.001028030549754411,0.0,-0.001028030549754411,-0.0020030603905495975
302,2,700,0.05,2,0.2,4,1.2849394630422422,0.009390230928856314,-0.0010101992036949383,0.0,-0.0010282471165234744,-0.0020053121667885543
303,3,700,0.05,2,0.2,4,1.285046481155701,0.020757726491082772,-0.0010339744976238109,0.0,-0.0010337778865798437,-0.001997883057564262
304,4,700,0.05,2,0.2,4,1.2844271951408888,-0.001529605223354797,-0.001027886245629382,0.0,-0.0010337778865798437,-0.0019947826202389406
305,5,700,0.05,2,0.2,4,1.2853955498036005,0.0016729894910722093,-0.001027958390322744,0.0,-0.0009808471123995796,-0.0020588524921370728
306,6,700,0.05,2,0.2,4,1.2856672004029717,0.01848712312073299,-0.000980727970904583,0.0,-0.0008864198099773843,-0.0019860760424133144
307,7,700,0.05,2,0.2,4,1.2845734297064386,0.01137099417927702,-0.000981025893027591,-2.863605810489405e-15,-0.0010337901715538845,-0.002034214806859943
308,8,700,0.05,2,0.2,4,1.2857428512069093,0.005574275006738393,-0.001027910292223874,0.0,-0.001027910292223874,-0.001954939741468721
309,9,700,0.05,2,0.2,4,1.2846206102375084,0.010469409360326852,-0.000980787537093463,0.0,-0.0010337901715538832,-0.0018356024908199099
310,0,800,0.02,2,0.2,4,1.2850064901375595,0.17403489477040435,-0.0008997013000655249,0.0,-0.0009042285302143173,-0.0017890982147949932
311,1,800,0.02,2,0.2,4,1.2846052668559431,0.030288712585264114,-0.0008996851720293273,0.0,-0.0009042038766862133,-0.0018049277754725954
312,2,800,0.02,2,0.2,4,1.2849718826240604,0.17896123217450674,-0.0009042285302143185,0.0,-0.0008997013000655249,-0.002151142136625624
313,3,800,0.02,2,0.2,4,1.284538219747159,0.17642986071274352,-0.0008861455900787695,0.0,-0.0008996851720293259,-0.0017944481690098913
314,4,800,0.02,2,0.2,4,1.2845499801156604,0.17211452352547038,-0.0008997013000655244,0.0,-0.0009042038766862133,-0.0017882988844885267
315,5,800,0.02,2,0.2,4,1.285271813447797,0.1792093898090386,-0.000886153193303568,0.0,-0.00086358450089859,-0.0017958049624928372
316,6,800,0.02,2,0.2,4,1.2851087759290474,0.03933677984265674,-0.0009041956592816967,0.0,-0.0008861531933035691,-0.0021508598339913345
317,7,800,0.02,2,0.2,4,1.2845632507436653,0.1718151657720286,-0.0008861531933035691,0.0,-0.0009042038766862121,-0.0017603069886785827
318,8,800,0.02,2,0.2,4,1.2848633192238048,0.17603800600862796,-0.0008997335586702285,0.0,-0.00086358450089859,-0.0018185552417185954
319,9,800,0.02,2,0.2,4,1.2844428904290734,0.18160791317361244,-0.0008996851720293273,0.0,-0.0008861531933035691,-0.0018155053081835406
320,0,1100,0.01,2,0.2,4,1.2851309436244998,0.16409317187622832,-0.0006571007998470705,1.0,-0.0006571007998470705,-0.0013248456821163197
321,1,1100,0.01,2,0.2,4,1.2852192762176013,0.1616179618872692,-0.0006475558597231406,1.0,-0.0006475528796678551,-0.0015366131775090212
322,2,1100,0.01,2,0.2,4,1.2853411148527865,0.16277345284198383,-0.0006547122370950872,1.0,-0.0006547122370950858,-0.001288946234032144
323,3,1100,0.01,2,0.2,4,1.2854815131991022,0.16646776717054282,-0.0006571007998470705,1.0,-0.0006547184549187451,-0.001305590796166999
324,4,1100,0.01,2,0.2,4,1.2850312248275537,0.165838142737233,-0.0006571007998470705,1.0,-0.0006547122370950858,-0.0013195262757394882
325,5,1100,0.01,2,0.2,4,1.2852542961743585,0.15920403751182197,-0.0006547308910817473,1.0,-0.000618928181233054,-0.0012755614070249046
326,6,1100,0.01,2,0.2,4,1.2850937824368036,0.16486544426474106,-0.0006571007998470705,1.0,-0.0006475648001182133,-0.0013055847912451393
327,7,1100,0.01,2,0.2,4,1.2854678826457857,0.16272818393881558,-0.0006547122370950872,1.0,-0.0006571007998470709,-0.001316250727718511
328,8,1100,0.01,2,0.2,4,1.285295863785749,0.16197035904673265,-0.0006547184549187451,1.0,-0.0006475558597231402,-0.001315096222290899
329,9,1100,0.01,2,0.2,4,1.285186115956687,0.16158863921769281,-0.0006547122370950858,1.0,-0.0006547122370950872,-0.001316980704240117
330,0,600,0.02,2,0.2,4,1.2834192271921951,0.17707436918722674,-0.0011986949384250546,0.0,-0.0011746864456540977,-0.002388481228397363
331,1,600,0.02,2,0.2,4,1.2840803772158056,0.17514423707369506,-0.0011986949384250546,0.0,-0.001198733064660822,-0.002372144538735114
332,2,600,0.02,2,0.2,4,1.2843811579624134,0.1735190382992456,-0.0011345259821816463,0.0,-0.001206714831989974,-0.00239812963747727
333,3,600,0.02,2,0.2,4,1.2842330017725085,0.0279896122461132,-0.001206714831989974,0.0,-0.001207027710552596,-0.0023750217088046393
334,4,600,0.02,2,0.2,4,1.2846076984547565,0.1727324044105452,-0.001174616017276061,0.0,-0.0011746336232704544,-0.0024115852901371833
335,5,600,0.02,2,0.2,4,1.284102473922343,0.16743483898230932,-0.0011746864456540957,0.0,-0.0012068907968484097,-0.0024191105131832202
336,6,600,0.02,2,0.2,4,1.2841816698878763,0.025565455577125785,-0.001174616017276061,0.0,-0.0012067343799165777,-0.0024011513188060244
337,7,600,0.02,2,0.2,4,1.2841630523437029,0.17286901081982814,-0.0011986949384250546,0.0,-0.001174616017276061,-0.0024126931710918473
338,8,600,0.02,2,0.2,4,1.2843746240856924,0.018844769349540436,-0.001174616017276061,0.0,-0.0011345259821816493,-0.002375461684407469
339,9,600,0.02,2,0.2,4,1.284137962687696,0.176728654382614,-0.0011344956246759485,0.0,-0.0011986949384250546,-0.002410809815788336
340,0,800,0.05,2,0.2,4,1.2858498660425044,0.027898104457112983,-0.0007417423098297127,1.6517812155367417e-16,-0.0008635981720327939,-0.0017469898704143378
341,1,800,0.05,2,0.2,4,1.285144187328371,0.01686380270190318,-0.0009042285302143185,0.0,-0.0009042038766862121,-0.0015299143968972768
342,2,800,0.05,2,0.2,4,1.2861367194454678,0.01993456489353101,-0.0008996851720293259,0.0,-0.000899733558670227,-0.0016550509800699995
343,3,800,0.05,2,0.2,4,1.285569124787451,0.013362336042888537,-0.0008635981720327939,0.0,-0.0008635981720327934,-0.0017882586054626412
344,4,800,0.05,2,0.2,4,1.2851134729300355,0.033553249861047955,-0.0008996851720293259,0.0,-0.00086358450089859,-0.001773591804757821
345,5,800,0.05,2,0.2,4,1.2855810415000661,0.0175903760269467,-0.0008635981720327939,0.0,-0.0009042285302143173,-0.0017961383268803813
346,6,800,0.05,2,0.2,4,1.2856155943015253,0.017244868260660757,-0.00083208665798438,0.0,-0.0008861760040760527,-0.001382131665527617
347,7,800,0.05,2,0.2,4,1.285362384253774,0.008991130328252153,-0.0008997013000655244,1.6517812155367417e-16,-0.0008997013000655249,-0.0017381476761445243
348,8,800,0.05,2,0.2,4,1.2848996597222242,0.0001654320068646749,-0.0008862140257190527,0.0,-0.000899733558670227,-0.0013850257183975
349,9,800,0.05,2,0.2,4,1.2846865524248372,0.017895843301267117,-0.0009042285302143185,0.0,-0.0008861531933035691,-0.0013365450439674768
350,0,400,0.03,2,0.2,4,1.2822757707141177,0.00987109134164116,-0.0017955218325328803,0.0,-0.001651117652010464,-0.0035724200897684706
351,1,400,0.03,2,0.2,4,1.2837583039851574,0.029571862671642902,-0.0018135107632438023,0.0,-0.001741234154702031,-0.002751058550226273
352,2,400,0.03,2,0.2,4,1.2821155062197982,0.002217384230533612,-0.001795521832532872,0.0,-0.0017953938447910639,-0.003466732747946488
353,3,400,0.03,2,0.2,4,1.282774803304076,0.01695304809800079,-0.0017953938447910643,0.0,-0.001795521832532872,-0.00364365126410239
354,4,400,0.03,2,0.2,4,1.2823039848860907,0.0002706355387656638,-0.0017953938447910639,0.0,-0.0017955218325328803,-0.003608919322090695
355,5,400,0.03,2,0.2,4,1.281688931867593,0.003710524589386806,-0.0017953938447910643,0.0,-0.0017411775456842135,-0.003589482096328139
356,6,400,0.03,2,0.2,4,1.2816850197777798,0.025003296378423134,-0.0017953938447910643,0.0,-0.0017411775456842135,-0.0036562974085850015
357,7,400,0.03,2,0.2,4,1.2827578439067309,0.016770984782689163,-0.0017412341547020332,0.0,-0.0018137101523475437,-0.0035752926460573776
358,8,400,0.03,2,0.2,4,1.2835774125236594,0.006313803968081577,-0.0017957778874012108,0.0,-0.0017414040113353801,-0.0036452580628379668
359,9,400,0.03,2,0.2,4,1.2818874663759623,-0.0003990004335704406,-0.0018135107632438045,0.0,-0.001741234154702031,-0.004209050726505226
360,0,1100,0.02,2,0.2,4,1.2849655981999029,0.18648142352884067,-0.0006571007998470705,0.0,-0.0006475558597231402,-0.0012763408987178763
361,1,1100,0.02,2,0.2,4,1.2852533439177438,0.17770658572291423,-0.000618918322166677,0.0,-0.0006475648001182133,-0.001268228145642146
362,2,1100,0.02,2,0.2,4,1.285309798277474,0.02209971794564011,-0.0006475528796678551,0.0,-0.0006547308910817473,-0.0012955970905260113
363,3,1100,0.02,2,0.2,4,1.285474780155952,0.1741113451619922,-0.0006547122370950872,0.0,-0.0006570976480241152,-0.0012626099669644398
364,4,1100,0.02,2,0.2,4,1.2852598578677479,0.18027070025531422,-0.0006571260160076573,0.0,-0.0006475558597231406,-0.001276929687293981
365,5,1100,0.02,2,0.2,4,1.2852435491008127,0.18352660179293445,-0.0006356280821186832,0.0,-0.0006547184549187451,-0.0013031935960065239
366,6,1100,0.02,2,0.2,4,1.2852253575176982,0.17330376627367766,-0.0006475528796678551,0.0,-0.0006475558597231402,-0.001294276721395716
367,7,1100,0.02,2,0.2,4,1.2852079462294763,0.177040590356676,-0.0006547122370950858,0.0,-0.0006571007998470709,-0.0010158226974462709
368,8,1100,0.02,2,0.2,4,1.2855575291321195,0.17783170483470048,-0.0006547308910817473,0.0,-0.0006571007998470705,-0.001527006882073282
369,9,1100,0.02,2,0.2,4,1.2852000508118568,0.1769164143008174,-0.0006547122370950872,0.0,-0.000618918322166677,-0.001255969778423358
